,ID,Confidence,Boro,Date,Latitude,Longitude,Postcode,GoogleStreetViewURL
99,18577606,1.0,Manhattan,2022-07-01,40.777615,-73.982216,,"https://www.google.com/maps/@40.777615,-73.982216,3a,20y,265.46h,93.04t/data=!3m6!1e1!3m4!1sNVWAkViir0thQKSfrLl5Vg!2e0!7i16384!8i8192?entry=ttu"
100,18817472,1.0,Manhattan,2019-06-01,40.7175,-73.99936,10013,"https://www.google.com/maps/@40.7175,-73.99936,3a,20y,262.10h,86.34t/data=!3m6!1e1!3m4!1slX7o4DHQEJjQKpBwfC_KLw!2e0!7i16384!8i8192?entry=ttu"
101,19943347,1.0,Manhattan,2023-03-01,40.710297,-74.00788,10038,"https://www.google.com/maps/@40.710297,-74.00788,3a,20y,323.36h,94.05t/data=!3m6!1e1!3m4!1sdwp1dumy9hhTX-CypAlvHw!2e0!7i16384!8i8192?entry=ttu"
102,20218074,0.5,Manhattan,2021-08-01,40.777374,-73.98249,10040,"https://www.google.com/maps/@40.777374,-73.98249,3a,20y,325.09h,91.98t/data=!3m6!1e1!3m4!1sWb53FYxYdPudy1G-jwnDOg!2e0!7i16384!8i8192?entry=ttu"
103,20505447,1.0,Manhattan,2019-06-01,40.72483,-73.98728,10003,"https://www.google.com/maps/@40.72483,-73.98728,3a,20y,342.95h,87.63t/data=!3m6!1e1!3m4!1s6M0nZ5AHn7IHDiD2OsiOHw!2e0!7i16384!8i8192?entry=ttu"
104,20805785,0.5,Manhattan,2022-08-01,40.764114,-73.966835,10065,"https://www.google.com/maps/@40.764114,-73.966835,3a,20y,260.35h,89.34t/data=!3m6!1e1!3m4!1sEhbHVlKSWGj07L4fPvxjYw!2e0!7i16384!8i8192?entry=ttu"
105,20962868,1.0,Manhattan,2023-09-01,40.75351,-73.946625,10155,"https://www.google.com/maps/@40.75351,-73.946625,3a,20y,244.28h,87.23t/data=!3m6!1e1!3m4!1skdFoeqHOcNZPERZhS0VfXw!2e0!7i16384!8i8192?entry=ttu"
106,21186935,0.5,Manhattan,2021-08-01,40.725555,-74.00404,10019,"https://www.google.com/maps/@40.725555,-74.00404,3a,20y,317.99h,88.52t/data=!3m6!1e1!3m4!1sC_nT67fTcTgT0GZh8MDbNQ!2e0!7i16384!8i8192?entry=ttu"
107,21246414,0.5,Manhattan,2023-04-01,40.714745,-73.99197,10002,"https://www.google.com/maps/@40.714745,-73.99197,3a,20y,92.16h,77.89t/data=!3m6!1e1!3m4!1sZz87AmJL_71_wZhoNNhISA!2e0!7i16384!8i8192?entry=ttu"
108,21310230,1.0,Manhattan,2022-07-01,40.710297,-74.00789,10038,"https://www.google.com/maps/@40.710297,-74.00789,3a,20y,322.87h,94.46t/data=!3m6!1e1!3m4!1sOpaKRy528bJ5kArVJwG5wA!2e0!7i16384!8i8192?entry=ttu"
109,21561028,0.5,Manhattan,2023-03-01,40.70936,-74.00918,10038,"https://www.google.com/maps/@40.70936,-74.00918,3a,20y,288.91h,84.93t/data=!3m6!1e1!3m4!1sWlYm5lGgJxeqD0FTDKxolw!2e0!7i16384!8i8192?entry=ttu"
110,21658633,0.5,Manhattan,2019-06-01,40.74796,-73.98548,10001,"https://www.google.com/maps/@40.74796,-73.98548,3a,20y,227.86h,80.05t/data=!3m6!1e1!3m4!1sjnZHWtBv2wE8C4TguIEeTw!2e0!7i16384!8i8192?entry=ttu"
111,21672479,1.0,Manhattan,2019-06-01,40.746517,-73.99018,10019,"https://www.google.com/maps/@40.746517,-73.99018,3a,20y,276.75h,94.92t/data=!3m6!1e1!3m4!1s6ckSzGb6s6tj3Z4XFiuZBA!2e0!7i16384!8i8192?entry=ttu"
112,21772543,0.5,Manhattan,2023-03-01,40.710453,-74.008194,10038,"https://www.google.com/maps/@40.710453,-74.008194,3a,20y,83.76h,99.58t/data=!3m6!1e1!3m4!1sZBzVZLVITaLCMQQGAxHOMA!2e0!7i16384!8i8192?entry=ttu"
113,22035446,0.5,Manhattan,2021-08-01,40.777233,-73.98238,10023,"https://www.google.com/maps/@40.777233,-73.98238,3a,20y,327.36h,91.39t/data=!3m6!1e1!3m4!1sj--06laUu5woFiWcxCKLow!2e0!7i16384!8i8192?entry=ttu"
114,22242907,0.5,Manhattan,2021-08-01,40.777073,-73.98224,10023,"https://www.google.com/maps/@40.777073,-73.98224,3a,20y,326.68h,92.47t/data=!3m6!1e1!3m4!1s9iIyezHURTeQuGK_ZAkoFA!2e0!7i16384!8i8192?entry=ttu"
115,22316545,1.0,Manhattan,2021-08-01,40.772305,-73.95664,10075,"https://www.google.com/maps/@40.772305,-73.95664,3a,20y,56.10h,96.40t/data=!3m6!1e1!3m4!1sEpswijciwmG5AfdPtMSH4Q!2e0!7i16384!8i8192?entry=ttu"
116,22404169,0.5,Manhattan,2022-08-01,40.744816,-73.99886,10011,"https://www.google.com/maps/@40.744816,-73.99886,3a,20y,274.09h,91.71t/data=!3m6!1e1!3m4!1sNy5ERy-ZrppOg7G5YOiz9Q!2e0!7i16384!8i8192?entry=ttu"
117,22448456,1.0,Manhattan,2021-08-01,40.72551,-74.00407,10013,"https://www.google.com/maps/@40.72551,-74.00407,3a,20y,328.84h,88.96t/data=!3m6!1e1!3m4!1sQFAVRMaMom4RZUicKybvsQ!2e0!7i16384!8i8192?entry=ttu"
118,22448482,0.5,Manhattan,2021-08-01,40.72551,-74.00407,10013,"https://www.google.com/maps/@40.72551,-74.00407,3a,20y,336.86h,89.05t/data=!3m6!1e1!3m4!1sQFAVRMaMom4RZUicKybvsQ!2e0!7i16384!8i8192?entry=ttu"
119,22467581,1.0,Manhattan,2023-09-01,40.76813,-73.96812,10065,"https://www.google.com/maps/@40.76813,-73.96812,3a,20y,173.33h,77.25t/data=!3m6!1e1!3m4!1stQlZNw_WL7EXsRorMkSTGA!2e0!7i16384!8i8192?entry=ttu"
120,22467582,0.5,Manhattan,2023-09-01,40.76813,-73.96812,10065,"https://www.google.com/maps/@40.76813,-73.96812,3a,20y,175.53h,78.89t/data=!3m6!1e1!3m4!1stQlZNw_WL7EXsRorMkSTGA!2e0!7i16384!8i8192?entry=ttu"
121,23040346,0.5,Manhattan,2022-08-01,40.764164,-73.966934,10065,"https://www.google.com/maps/@40.764164,-73.966934,3a,20y,203.28h,88.88t/data=!3m6!1e1!3m4!1s_2pxyU1Ge-QqjPx2Vl9rQw!2e0!7i16384!8i8192?entry=ttu"
122,23121234,0.5,Manhattan,2023-04-01,40.72121,-73.98764,10002,"https://www.google.com/maps/@40.72121,-73.98764,3a,20y,265.55h,89.37t/data=!3m6!1e1!3m4!1sRtCpUI1pDEkfuQlmZ1zGYA!2e0!7i16384!8i8192?entry=ttu"
123,23232958,0.5,Manhattan,2022-07-01,40.710415,-74.00811,10038,"https://www.google.com/maps/@40.710415,-74.00811,3a,20y,62.27h,92.30t/data=!3m6!1e1!3m4!1sUIVGHPUsLQeG7yrNSe-M3A!2e0!7i16384!8i8192?entry=ttu"
124,23232959,0.5,Manhattan,2022-07-01,40.710415,-74.00811,10038,"https://www.google.com/maps/@40.710415,-74.00811,3a,20y,59.16h,85.44t/data=!3m6!1e1!3m4!1sUIVGHPUsLQeG7yrNSe-M3A!2e0!7i16384!8i8192?entry=ttu"
125,23232962,0.5,Manhattan,2022-07-01,40.710415,-74.00811,10038,"https://www.google.com/maps/@40.710415,-74.00811,3a,20y,63.89h,85.54t/data=!3m6!1e1!3m4!1sUIVGHPUsLQeG7yrNSe-M3A!2e0!7i16384!8i8192?entry=ttu"
126,23698727,0.5,Manhattan,2022-07-01,40.793205,-73.973,10025,"https://www.google.com/maps/@40.793205,-73.973,3a,20y,114.94h,89.63t/data=!3m6!1e1!3m4!1snuEK07FP7RUZZuFqX_B5jQ!2e0!7i16384!8i8192?entry=ttu"
127,23781254,0.5,Manhattan,2023-03-01,40.709534,-74.00942,10038,"https://www.google.com/maps/@40.709534,-74.00942,3a,20y,157.18h,84.12t/data=!3m6!1e1!3m4!1s9cEOpZiAQoi9JObhBuFP5w!2e0!7i16384!8i8192?entry=ttu"
128,24052544,1.0,Manhattan,2021-08-01,40.717377,-73.99943,10013,"https://www.google.com/maps/@40.717377,-73.99943,3a,20y,311.78h,85.17t/data=!3m6!1e1!3m4!1s2x3dav8r3fN_JWx2NJJYNQ!2e0!7i16384!8i8192?entry=ttu"
129,24287908,0.5,Manhattan,2021-08-01,40.7773,-73.98256,10040,"https://www.google.com/maps/@40.7773,-73.98256,3a,20y,342.23h,92.15t/data=!3m6!1e1!3m4!1sXLxoluG6LfUd_RcZIi37wQ!2e0!7i16384!8i8192?entry=ttu"
130,24313491,1.0,Manhattan,2022-10-01,40.77225,-73.95669,10021,"https://www.google.com/maps/@40.77225,-73.95669,3a,20y,47.84h,100.13t/data=!3m6!1e1!3m4!1sZUBKesRuVb__UJRwLCZVdw!2e0!7i16384!8i8192?entry=ttu"
131,24627230,0.5,Manhattan,2021-10-01,40.763805,-73.96705,10035,"https://www.google.com/maps/@40.763805,-73.96705,3a,20y,309.95h,100.75t/data=!3m6!1e1!3m4!1stC67beq0BVY52TnTt5z_OA!2e0!7i16384!8i8192?entry=ttu"
132,24627240,0.5,Manhattan,2021-10-01,40.763805,-73.96705,10035,"https://www.google.com/maps/@40.763805,-73.96705,3a,20y,311.86h,95.85t/data=!3m6!1e1!3m4!1stC67beq0BVY52TnTt5z_OA!2e0!7i16384!8i8192?entry=ttu"
133,24734675,0.5,Manhattan,2021-05-01,40.76185,-73.96027,10065,"https://www.google.com/maps/@40.76185,-73.96027,3a,20y,91.11h,88.14t/data=!3m6!1e1!3m4!1sYr6_-SdZvBhEBP6gxEQOoA!2e0!7i16384!8i8192?entry=ttu"
134,25127638,1.0,Manhattan,2023-04-01,40.718044,-73.99761,10013,"https://www.google.com/maps/@40.718044,-73.99761,3a,20y,189.91h,99.51t/data=!3m6!1e1!3m4!1sPsWQDK_fAYhM5Gr5rKtrPA!2e0!7i16384!8i8192?entry=ttu"
135,25159048,1.0,Manhattan,2022-07-01,40.77764,-73.982285,10023,"https://www.google.com/maps/@40.77764,-73.982285,3a,20y,258.92h,92.59t/data=!3m6!1e1!3m4!1slsZNLlxbTnq1Vq6h66uxBQ!2e0!7i16384!8i8192?entry=ttu"
136,25205316,0.5,Manhattan,2018-10-01,40.746506,-73.9902,10019,"https://www.google.com/maps/@40.746506,-73.9902,3a,20y,279.27h,95.55t/data=!3m6!1e1!3m4!1sZREfWndYZejc9pHQXtgg2g!2e0!7i16384!8i8192?entry=ttu"
137,27462314,0.5,Kings County,2022-07-01,40.578995,-73.98193,11224,"https://www.google.com/maps/@40.578995,-73.98193,3a,20y,260.79h,84.21t/data=!3m6!1e1!3m4!1sqg1Z2ihwU11byGwBwFcQAA!2e0!7i16384!8i8192?entry=ttu"
138,28500296,0.5,Brooklyn,2021-07-01,40.655014,-73.93076,11234,"https://www.google.com/maps/@40.655014,-73.93076,3a,20y,280.78h,97.25t/data=!3m6!1e1!3m4!1srNn2PKUuTOLQhh6PdVY8UA!2e0!7i16384!8i8192?entry=ttu"
139,28648180,0.5,Brooklyn,2019-07-01,40.623306,-74.02814,11209,"https://www.google.com/maps/@40.623306,-74.02814,3a,20y,98.13h,96.35t/data=!3m6!1e1!3m4!1sPKLP1RgoshFuHnLwHjqS3Q!2e0!7i16384!8i8192?entry=ttu"
140,28729350,1.0,Brooklyn,2022-12-01,40.668777,-73.90666,11212,"https://www.google.com/maps/@40.668777,-73.90666,3a,20y,44.56h,87.89t/data=!3m6!1e1!3m4!1sHjnbKWyuBFDKIXpH9QU_9Q!2e0!7i16384!8i8192?entry=ttu"
141,28869601,1.0,Brooklyn,2021-12-01,40.59957,-73.95149,11229,"https://www.google.com/maps/@40.59957,-73.95149,3a,20y,242.53h,90.93t/data=!3m6!1e1!3m4!1sXlgvbQ6VZJjCf_kzrbON-Q!2e0!7i16384!8i8192?entry=ttu"
142,29011366,1.0,Brooklyn,2019-07-01,40.712555,-73.93842,11211,"https://www.google.com/maps/@40.712555,-73.93842,3a,20y,18.74h,93.99t/data=!3m6!1e1!3m4!1sAqejRawi0lDsKcMZNVmNhw!2e0!7i16384!8i8192?entry=ttu"
143,29554255,0.5,Brooklyn,2020-11-01,40.67161,-73.94995,11216,"https://www.google.com/maps/@40.67161,-73.94995,3a,20y,341.57h,90.23t/data=!3m6!1e1!3m4!1sWStu_f_YTGJ8U-J6OamZCA!2e0!7i16384!8i8192?entry=ttu"
144,29628753,0.5,Brooklyn,2022-07-01,40.717575,-73.95801,11211,"https://www.google.com/maps/@40.717575,-73.95801,3a,20y,170.66h,95.42t/data=!3m6!1e1!3m4!1sQYGSg4Ve8Z2-xXqaqW4bCw!2e0!7i16384!8i8192?entry=ttu"
145,29704588,0.5,Brooklyn,2022-09-01,40.655014,-73.93076,11234,"https://www.google.com/maps/@40.655014,-73.93076,3a,20y,279.15h,95.29t/data=!3m6!1e1!3m4!1sUBKVCBi-eYsjLRby3tCzIw!2e0!7i16384!8i8192?entry=ttu"
146,30269131,1.0,Brooklyn,2022-12-01,40.668888,-73.906624,11212,"https://www.google.com/maps/@40.668888,-73.906624,3a,20y,89.10h,95.50t/data=!3m6!1e1!3m4!1sIXOsTGz9eToVVdn0TsPgnw!2e0!7i16384!8i8192?entry=ttu"
147,30458899,0.5,Brooklyn,2022-07-01,40.693897,-73.963165,11205,"https://www.google.com/maps/@40.693897,-73.963165,3a,20y,64.73h,92.57t/data=!3m6!1e1!3m4!1sEgXow9OkavjetxGBCTUY7w!2e0!7i16384!8i8192?entry=ttu"
148,30488450,0.5,Brooklyn,2020-11-01,40.693676,-73.96392,11205,"https://www.google.com/maps/@40.693676,-73.96392,3a,20y,11.66h,82.64t/data=!3m6!1e1!3m4!1sqHeI70igTqgcxtmbQyhgfA!2e0!7i16384!8i8192?entry=ttu"
149,30918150,1.0,Brooklyn,2022-06-01,40.63522,-73.96272,11226,"https://www.google.com/maps/@40.63522,-73.96272,3a,20y,10.29h,105.87t/data=!3m6!1e1!3m4!1se5055b6o4TWsL_rwcf7hQQ!2e0!7i16384!8i8192?entry=ttu"
150,31778225,0.5,Brooklyn,2022-06-01,40.6765,-73.96343,11238,"https://www.google.com/maps/@40.6765,-73.96343,3a,20y,228.82h,92.07t/data=!3m6!1e1!3m4!1sqOFNn-I2KEJ-M1GGoYahXQ!2e0!7i16384!8i8192?entry=ttu"
151,32114204,0.5,Brooklyn,2022-07-01,40.693687,-73.96381,11205,"https://www.google.com/maps/@40.693687,-73.96381,3a,20y,332.65h,82.52t/data=!3m6!1e1!3m4!1sPYdvyK0KYGKni47apHGbvg!2e0!7i16384!8i8192?entry=ttu"
152,32151335,0.5,Brooklyn,2021-07-01,40.65918,-73.960556,11225,"https://www.google.com/maps/@40.65918,-73.960556,3a,20y,97.74h,83.58t/data=!3m6!1e1!3m4!1sI3TxRNJmkr4QY4SKsdgP9w!2e0!7i16384!8i8192?entry=ttu"
153,32237234,0.5,Brooklyn,2021-07-01,40.680626,-73.949615,11216,"https://www.google.com/maps/@40.680626,-73.949615,3a,20y,117.04h,95.81t/data=!3m6!1e1!3m4!1sGtOQ9KXLy7M5lAoRwajaVA!2e0!7i16384!8i8192?entry=ttu"
154,32823901,0.5,Brooklyn,2021-07-01,40.67161,-73.94997,11216,"https://www.google.com/maps/@40.67161,-73.94997,3a,20y,350.05h,89.48t/data=!3m6!1e1!3m4!1stN7YA3coeMArhGdNggzXag!2e0!7i16384!8i8192?entry=ttu"
155,34850839,1.0,Brooklyn,2021-07-01,40.712524,-73.93829,11211,"https://www.google.com/maps/@40.712524,-73.93829,3a,20y,325.88h,90.74t/data=!3m6!1e1!3m4!1sDnkLti_3a8d43Jnn8ZP1FQ!2e0!7i16384!8i8192?entry=ttu"
156,36059862,1.0,Brooklyn,2019-10-01,40.59963,-73.95146,11235,"https://www.google.com/maps/@40.59963,-73.95146,3a,20y,229.93h,87.26t/data=!3m6!1e1!3m4!1sMDIT9w6_u7XTRdNmcsXdAQ!2e0!7i16384!8i8192?entry=ttu"
157,36146165,0.5,Brooklyn,2022-09-01,40.68062,-73.94961,11216,"https://www.google.com/maps/@40.68062,-73.94961,3a,20y,116.04h,97.08t/data=!3m6!1e1!3m4!1sFg7CnlECyRc_2Wwi5EWxgA!2e0!7i16384!8i8192?entry=ttu"
158,36651920,0.5,Brooklyn,2020-11-01,40.671616,-73.950005,11216,"https://www.google.com/maps/@40.671616,-73.950005,3a,20y,5.89h,89.78t/data=!3m6!1e1!3m4!1sTgGpNcqDVW5Kz-wIxkBk2w!2e0!7i16384!8i8192?entry=ttu"
159,36985125,0.5,Brooklyn,2021-07-01,40.655025,-73.93071,11234,"https://www.google.com/maps/@40.655025,-73.93071,3a,20y,274.45h,91.62t/data=!3m6!1e1!3m4!1sa3kxkrYU0_U_xm1Q7W7NjA!2e0!7i16384!8i8192?entry=ttu"
160,37223985,1.0,Brooklyn,2022-06-01,40.63531,-73.962746,11226,"https://www.google.com/maps/@40.63531,-73.962746,3a,20y,142.34h,104.64t/data=!3m6!1e1!3m4!1sv28YEM7on0DeQ1HIt84ngA!2e0!7i16384!8i8192?entry=ttu"
161,37485038,1.0,Brooklyn,2022-08-01,40.59955,-73.95137,11229,"https://www.google.com/maps/@40.59955,-73.95137,3a,20y,259.26h,82.17t/data=!3m6!1e1!3m4!1slYpbOrGgjkVhtdaDSnQv0A!2e0!7i16384!8i8192?entry=ttu"
162,37562106,0.5,Brooklyn,2022-12-01,40.66898,-73.90665,11212,"https://www.google.com/maps/@40.66898,-73.90665,3a,20y,113.39h,92.69t/data=!3m6!1e1!3m4!1sWGRZm3w82XsXQqinNLxzLA!2e0!7i16384!8i8192?entry=ttu"
163,37861176,1.0,Brooklyn,2022-07-01,40.60872,-73.97387,11223,"https://www.google.com/maps/@40.60872,-73.97387,3a,20y,163.09h,94.53t/data=!3m6!1e1!3m4!1sMxzRkdOI5CYccHea8M7XiQ!2e0!7i16384!8i8192?entry=ttu"
164,38369595,0.5,Brooklyn,2022-06-01,40.71418,-73.94795,11211,"https://www.google.com/maps/@40.71418,-73.94795,3a,20y,247.51h,91.49t/data=!3m6!1e1!3m4!1sfVDJcdKDUm8tRdWpQdyuqQ!2e0!7i16384!8i8192?entry=ttu"
165,39477395,0.5,Brooklyn,2022-10-01,40.61525,-73.96333,11230,"https://www.google.com/maps/@40.61525,-73.96333,3a,20y,288.57h,86.25t/data=!3m6!1e1!3m4!1sBMaMKF_i7fxa0viQX6ezDA!2e0!7i16384!8i8192?entry=ttu"
166,40946002,0.5,Brooklyn,2022-11-01,40.61495,-73.93632,11234,"https://www.google.com/maps/@40.61495,-73.93632,3a,20y,322.58h,89.85t/data=!3m6!1e1!3m4!1spbmjNr5RwZY0ZzWZoXk7BQ!2e0!7i16384!8i8192?entry=ttu"
167,42683417,0.5,Brooklyn,2021-07-01,40.65158,-73.96287,11226,"https://www.google.com/maps/@40.65158,-73.96287,3a,20y,150.58h,86.48t/data=!3m6!1e1!3m4!1sy1-JG9JcpXMBmGglO_zZIg!2e0!7i16384!8i8192?entry=ttu"
168,43000834,0.5,Brooklyn,2021-05-01,40.69372,-73.96379,11205,"https://www.google.com/maps/@40.69372,-73.96379,3a,20y,315.48h,87.90t/data=!3m6!1e1!3m4!1scsMnEUUDAno3JNyAavwdQQ!2e0!7i16384!8i8192?entry=ttu"
169,43204884,0.3,Brooklyn,2022-07-01,40.693798,-73.963165,11205,"https://www.google.com/maps/@40.693798,-73.963165,3a,20y,43.91h,91.75t/data=!3m6!1e1!3m4!1s1AOAyV_oQei0MTw48yVRqQ!2e0!7i16384!8i8192?entry=ttu"
170,43204891,0.3,Brooklyn,2022-07-01,40.693798,-73.963165,11205,"https://www.google.com/maps/@40.693798,-73.963165,3a,20y,28.90h,91.03t/data=!3m6!1e1!3m4!1s1AOAyV_oQei0MTw48yVRqQ!2e0!7i16384!8i8192?entry=ttu"
171,43355528,1.0,Brooklyn,2022-12-01,40.668983,-73.90657,11212,"https://www.google.com/maps/@40.668983,-73.90657,3a,20y,134.59h,95.11t/data=!3m6!1e1!3m4!1sMunIVUwAln2g1BHJeWRYqw!2e0!7i16384!8i8192?entry=ttu"
172,43753633,0.5,Brooklyn,2022-12-01,40.669018,-73.906395,11212,"https://www.google.com/maps/@40.669018,-73.906395,3a,20y,225.73h,93.09t/data=!3m6!1e1!3m4!1sVj-iBDpF0cWKX7rnWi7HlA!2e0!7i16384!8i8192?entry=ttu"
173,44193758,1.0,Brooklyn,2019-07-01,40.712555,-73.93833,11211,"https://www.google.com/maps/@40.712555,-73.93833,3a,20y,329.28h,94.07t/data=!3m6!1e1!3m4!1s4QZ2Kdx4LbWxqZ3SYNRuZg!2e0!7i16384!8i8192?entry=ttu"
174,44417034,0.5,Brooklyn,2022-07-01,40.680534,-73.95249,11216,"https://www.google.com/maps/@40.680534,-73.95249,3a,20y,216.37h,95.44t/data=!3m6!1e1!3m4!1syB_klNDIbRtx92wrrFZcNQ!2e0!7i16384!8i8192?entry=ttu"
175,45039242,0.5,Brooklyn,2022-07-01,40.693703,-73.96369,11205,"https://www.google.com/maps/@40.693703,-73.96369,3a,20y,302.80h,84.51t/data=!3m6!1e1!3m4!1s-Pbcrua0glq7o7MBLt7CTA!2e0!7i16384!8i8192?entry=ttu"
176,45296418,0.3,Brooklyn,2019-10-01,40.599537,-73.9514,11229,"https://www.google.com/maps/@40.599537,-73.9514,3a,20y,261.36h,83.73t/data=!3m6!1e1!3m4!1sIa-hzYUAPhgvY9i0WeayvQ!2e0!7i16384!8i8192?entry=ttu"
177,45949454,0.5,Brooklyn,2019-07-01,40.693718,-73.96381,11205,"https://www.google.com/maps/@40.693718,-73.96381,3a,20y,325.64h,86.65t/data=!3m6!1e1!3m4!1sXB5TBu_IziFfaaWBYjnC0Q!2e0!7i16384!8i8192?entry=ttu"
178,46184876,1.0,Brooklyn,2022-12-01,40.669003,-73.90652,11212,"https://www.google.com/maps/@40.669003,-73.90652,3a,20y,173.80h,94.10t/data=!3m6!1e1!3m4!1sc-HvVCI1Ormwa4JzaVRt4w!2e0!7i16384!8i8192?entry=ttu"
179,46558576,1.0,Brooklyn,2022-06-01,40.714645,-73.944435,11211,"https://www.google.com/maps/@40.714645,-73.944435,3a,20y,298.69h,99.17t/data=!3m6!1e1!3m4!1sDtB9EbzWifJd_SPTPSZ4BA!2e0!7i16384!8i8192?entry=ttu"
180,47245357,1.0,Brooklyn,2019-07-01,40.712563,-73.93831,11211,"https://www.google.com/maps/@40.712563,-73.93831,3a,20y,317.46h,93.44t/data=!3m6!1e1!3m4!1sXpG73L8JisoOw1tg-djNTA!2e0!7i16384!8i8192?entry=ttu"
181,47878335,0.5,Brooklyn,2022-07-01,40.622555,-73.99746,11219,"https://www.google.com/maps/@40.622555,-73.99746,3a,20y,260.42h,91.33t/data=!3m6!1e1!3m4!1sCQRhyoyPWaWC7F7TBgMy1w!2e0!7i16384!8i8192?entry=ttu"
182,48039782,0.5,Brooklyn,2019-07-01,40.68712,-73.99351,11201,"https://www.google.com/maps/@40.68712,-73.99351,3a,20y,268.33h,83.42t/data=!3m6!1e1!3m4!1sCtKKelVy0Jc0-SyJbsloIQ!2e0!7i16384!8i8192?entry=ttu"
183,49626726,0.5,Brooklyn,2022-06-01,40.71474,-73.94445,11211,"https://www.google.com/maps/@40.71474,-73.94445,3a,20y,244.45h,99.30t/data=!3m6!1e1!3m4!1sz3TGg-loi_cDuSvv-nq9Sw!2e0!7i16384!8i8192?entry=ttu"
184,51270923,1.0,Brooklyn,2022-12-01,40.668865,-73.906685,11212,"https://www.google.com/maps/@40.668865,-73.906685,3a,20y,79.55h,87.48t/data=!3m6!1e1!3m4!1smhwP_EJVVQxusDCvqe1X-A!2e0!7i16384!8i8192?entry=ttu"
185,52044945,1.0,Brooklyn,2021-07-01,40.71251,-73.938354,11211,"https://www.google.com/maps/@40.71251,-73.938354,3a,20y,346.12h,90.30t/data=!3m6!1e1!3m4!1sgliDxKm_l9Q4kRvYcKefog!2e0!7i16384!8i8192?entry=ttu"
186,52492556,1.0,Brooklyn,2022-07-01,40.622612,-73.99755,11219,"https://www.google.com/maps/@40.622612,-73.99755,3a,20y,203.55h,91.78t/data=!3m6!1e1!3m4!1sVEc4JKmaNVooWPpuu--cKw!2e0!7i16384!8i8192?entry=ttu"
187,53175021,1.0,Brooklyn,2022-10-01,40.615433,-73.96336,11235,"https://www.google.com/maps/@40.615433,-73.96336,3a,20y,236.10h,89.53t/data=!3m6!1e1!3m4!1s5EjBXB6OYgduwxoNxMSqsQ!2e0!7i16384!8i8192?entry=ttu"
188,53275236,0.3,Brooklyn,2022-07-01,40.693798,-73.963135,11205,"https://www.google.com/maps/@40.693798,-73.963135,3a,20y,36.95h,92.82t/data=!3m6!1e1!3m4!1sQvQLzbEduDfcn1Yo3Pjvrg!2e0!7i16384!8i8192?entry=ttu"
189,53612419,1.0,Brooklyn,2022-12-01,40.66902,-73.90666,11212,"https://www.google.com/maps/@40.66902,-73.90666,3a,20y,127.94h,92.36t/data=!3m6!1e1!3m4!1s3tWBUjLsGdOzZf0_JExlqg!2e0!7i16384!8i8192?entry=ttu"
190,53687718,0.5,Brooklyn,2022-09-01,40.655106,-73.93077,11203,"https://www.google.com/maps/@40.655106,-73.93077,3a,20y,234.94h,94.65t/data=!3m6!1e1!3m4!1snDG_W3vVfEU42IRsRk14hg!2e0!7i16384!8i8192?entry=ttu"
191,54078735,0.5,Brooklyn,2022-07-01,40.682972,-73.96441,11207,"https://www.google.com/maps/@40.682972,-73.96441,3a,20y,210.20h,95.86t/data=!3m6!1e1!3m4!1sp1Ml2NHm8qNDdAY8raJ6cQ!2e0!7i16384!8i8192?entry=ttu"
192,55588771,1.0,Brooklyn,2022-07-01,40.615192,-73.963524,11230,"https://www.google.com/maps/@40.615192,-73.963524,3a,20y,328.47h,93.17t/data=!3m6!1e1!3m4!1sZixx0k237AZ6SY0fYwEvEg!2e0!7i16384!8i8192?entry=ttu"
193,55588780,0.5,Brooklyn,2022-07-01,40.615192,-73.963524,11230,"https://www.google.com/maps/@40.615192,-73.963524,3a,20y,320.15h,88.66t/data=!3m6!1e1!3m4!1sZixx0k237AZ6SY0fYwEvEg!2e0!7i16384!8i8192?entry=ttu"
194,55606904,0.5,Brooklyn,2021-05-01,40.71416,-73.94821,11211,"https://www.google.com/maps/@40.71416,-73.94821,3a,20y,225.68h,95.76t/data=!3m6!1e1!3m4!1s0vs0op6z0-HSzhp8KjC8Mg!2e0!7i16384!8i8192?entry=ttu"
195,56566927,0.5,Brooklyn,2022-07-01,40.617565,-73.9918,11204,"https://www.google.com/maps/@40.617565,-73.9918,3a,20y,87.44h,90.61t/data=!3m6!1e1!3m4!1sXTvVTi32QY1sUdQ_-D_MqQ!2e0!7i16384!8i8192?entry=ttu"
196,56675031,1.0,Brooklyn,2020-11-01,40.693687,-73.9638,11205,"https://www.google.com/maps/@40.693687,-73.9638,3a,20y,327.78h,82.81t/data=!3m6!1e1!3m4!1ssZ_NxxJpEwXVQWWIzAQxSQ!2e0!7i16384!8i8192?entry=ttu"
197,56899250,0.5,Brooklyn,2019-07-01,40.693707,-73.963936,11205,"https://www.google.com/maps/@40.693707,-73.963936,3a,20y,20.48h,85.66t/data=!3m6!1e1!3m4!1sYNbeu1_VEwT-wF-2sx3FyQ!2e0!7i16384!8i8192?entry=ttu"
198,57243773,0.5,Brooklyn,2022-10-01,40.659885,-73.91726,11212,"https://www.google.com/maps/@40.659885,-73.91726,3a,20y,231.20h,94.01t/data=!3m6!1e1!3m4!1sIF2WHRIuZxzysfKZ0i8l-A!2e0!7i16384!8i8192?entry=ttu"
